timestamp,service_name,load_state,active_state,sub_state,description,pid,memory_usage,cpu_percent
2025-03-25T13:27:49.117658,systemd-suspend-then-hibernate.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117662,systemd-suspend.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117666,systemd-sysctl.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117670,systemd-sysext.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117674,systemd-sysusers.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117691,systemd-timesyncd.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117709,systemd-tmpfiles-clean.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117714,systemd-tmpfiles-setup-dev-early.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117718,systemd-tmpfiles-setup-dev.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117722,systemd-tmpfiles-setup.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117726,systemd-tpm2-setup-early.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117730,systemd-tpm2-setup.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117734,systemd-udev-settle.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117738,systemd-udev-trigger.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117742,systemd-udevd.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117746,systemd-update-done.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117750,systemd-update-utmp-runlevel.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117754,systemd-update-utmp.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117758,systemd-user-sessions.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117762,systemd-vconsole-setup.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117766,thermald.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117770,tlp.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117773,tpm-udev.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117777,tuned.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117787,ua-auto-attach.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117792,ua-reboot-cmds.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117796,ua-timer.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117800,ubuntu-advantage-cloud-id-shim.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117804,ubuntu-advantage.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117808,udisks2.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117812,ufw.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117816,unattended-upgrades.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117821,update-notifier-download.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117825,update-notifier-motd.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117829,upower.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117833,user-runtime-dir@1000.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117837,user@1000.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117840,uuidd.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117845,vgauth.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117848,whoopsie.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117852,wpa_supplicant.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
2025-03-25T13:27:49.117856,zfs-mount.service,loaded,active,exited,Network Manager Wait Online,0,not set,0.0
